t,R,r
403,0.3401727777777762,0.0282155863745
404,0.34018711111110966,0.0282122170816
405,0.33972788888888744,0.0278090875558
406,0.33969033333333176,0.0280790447712
407,0.3394617777777761,0.0280951335105
408,0.3395228888888874,0.0277380412192
409,0.33952766666666523,0.0277628067468
410,0.340377777777776,0.0289392716005
411,0.3399347777777763,0.0294206133937
412,0.3403507777777763,0.0298751449106
413,0.33993388888888737,0.0298238264919
414,0.34002211111110964,0.0302033542527
415,0.34013577777777615,0.0302846240006
416,0.33987366666666513,0.0305394367064
417,0.34031866666666516,0.0303613388182
418,0.34062111111110954,0.0311199289691
419,0.3409711111111096,0.0308759149462
420,0.3405194444444429,0.0311374774647
421,0.340777555555554,0.0310790641475
422,0.34059011111110943,0.0318581591301
423,0.34055811111110956,0.031875169414
424,0.3410775555555541,0.032251043482
425,0.3411727777777762,0.032179059989
426,0.34091011111110947,0.0323057169118
427,0.3412693333333316,0.0327034608362
428,0.3408999999999985,0.0328257760464
429,0.3410418888888873,0.0330579029504
430,0.340918666666665,0.0333657060268
431,0.340810666666665,0.0335416882948
432,0.34129166666666516,0.0333965334853
433,0.3417025555555542,0.0334693232692
434,0.34123988888888734,0.0334041252194
435,0.34137877777777614,0.0338927854619
436,0.3412885555555541,0.0345193394794
437,0.3411022222222207,0.0342086004124
438,0.34145155555555406,0.0343691372839
439,0.3419931111111097,0.034125188016
440,0.3419346666666653,0.0344050966604
441,0.34150311111110954,0.0345499583285
442,0.3421604444444429,0.0345796277608
443,0.3414267777777763,0.0346867263387
444,0.34188477777777626,0.0346786925029
445,0.3415059999999984,0.0351348228107
446,0.3413917777777762,0.0350492916058
447,0.34186944444444284,0.0352385420662
448,0.34177044444444277,0.0353737868597
449,0.34194488888888736,0.0352857260523
450,0.34220333333333186,0.0357143414869
451,0.3418034444444429,0.0356678633678
452,0.3420358888888872,0.0351703203745
453,0.34196399999999855,0.0355677237684
454,0.3417826666666651,0.0356563910636
455,0.3417503333333316,0.0359522630037
456,0.34231299999999854,0.0360895334459
457,0.3421078888888873,0.0363406408025
458,0.3421032222222207,0.0372540858099
459,0.34242822222222064,0.0370267149827
460,0.3421028888888873,0.0373388595377
461,0.3425817777777761,0.0378478397462
462,0.34236177777777616,0.0380282244653
463,0.3428918888888874,0.0381579592985
464,0.34229288888888754,0.0383120666542
465,0.34216166666666525,0.0388352920181
466,0.3428367777777762,0.0389685784047
467,0.3427628888888874,0.0392813506684
468,0.3427718888888872,0.0393608909362
469,0.3428855555555538,0.0396876976139
470,0.3427061111111097,0.0393883710848
471,0.34281288888888745,0.0395848285327
472,0.34282077777777625,0.0396404895473
473,0.3434452222222208,0.0401391632403
474,0.3434068888888874,0.0405243799095
475,0.34356477777777633,0.0408769654894
476,0.34321011111110966,0.0409783464543
477,0.3435023333333319,0.0407635817415
478,0.343307555555554,0.0407020236524
479,0.34350044444444283,0.041337496724
480,0.34309377777777605,0.0408800160337
481,0.34381144444444295,0.0412575821383
482,0.34346511111110967,0.0410391489826
483,0.3434471111111096,0.0409948468
484,0.3434109999999985,0.0412053618878
485,0.3435311111111096,0.041206611813
486,0.3435599999999984,0.0416077607646
487,0.3435918888888875,0.0419997755061
488,0.3437247777777762,0.0421963479429
489,0.3436459999999985,0.0425578212542
490,0.34390533333333195,0.0425379600836
491,0.3437183333333319,0.0421575885658
492,0.34388688888888747,0.0424092310034
493,0.3438989999999985,0.0424618783027
494,0.3439891111111094,0.0428242797651
495,0.3442128888888873,0.042923349379
496,0.34434766666666516,0.0429958982191
497,0.34432566666666514,0.0431350294741
498,0.34437822222222086,0.0433693518947
499,0.3444229999999986,0.0430161319289
500,0.3438807777777763,0.0426883371009
501,0.3440381111111095,0.0427556158332
502,0.34405166666666526,0.042528110801
503,0.34434699999999846,0.0430407151248
504,0.3440493333333318,0.0428973607945
505,0.34383133333333216,0.042667528382
506,0.34394633333333197,0.042797201627
507,0.3441684444444429,0.0432072988295
508,0.34448355555555416,0.0435601048598
509,0.34405666666666546,0.0440135865753
510,0.3443596666666652,0.0442576552087
511,0.34489433333333175,0.0434727656772
512,0.3442692222222207,0.0437769916642
513,0.3442257777777763,0.0437855015254
514,0.3441258888888874,0.0437477962385
515,0.34400444444444295,0.0442015456861
516,0.3442493333333318,0.0444504084186
517,0.3445603333333317,0.0444474948049
518,0.3441916666666653,0.0445623754875
519,0.3446453333333318,0.0451026862161
520,0.3448612222222207,0.0458673034895
521,0.34431522222222083,0.0463160338208
522,0.3450109999999984,0.0460417051424
523,0.34459211111110977,0.0458017482355
524,0.3444972222222208,0.0460935315027
525,0.34452422222222084,0.0461198759453
526,0.3442078888888873,0.0463875741907
527,0.3447838888888873,0.0462445304639
528,0.34457633333333193,0.0465593078259
529,0.3450778888888877,0.0470895895739
530,0.34453866666666516,0.0469873254403
531,0.3444282222222205,0.0470668697679
532,0.3446452222222208,0.0472912027601
533,0.34479933333333174,0.0477237850004
534,0.34537999999999863,0.0479000537792
535,0.3453215555555541,0.0481970100866
536,0.34462888888888743,0.047988050025
537,0.3450918888888875,0.0479917259763
538,0.34534911111110966,0.0481479919422
539,0.3447166666666653,0.0477032690657
540,0.34591277777777635,0.0478023499367
541,0.3454426666666651,0.0476360440396
542,0.34507944444444294,0.047784985851
543,0.3452808888888875,0.0479798115867
544,0.3451519999999987,0.0482523618408
545,0.3449788888888873,0.0481546705882
546,0.3453019999999984,0.048356789022
547,0.3457038888888876,0.0484847871521
548,0.34505366666666515,0.0493499951841
549,0.3453157777777764,0.0500710810836
550,0.3459103333333319,0.0497335998298
551,0.3459374444444431,0.0499679054352
552,0.34530722222222093,0.0498464371431
553,0.34479166666666516,0.0499895343582
554,0.3457145555555542,0.0504744924625
555,0.3460642222222207,0.0504840674795
556,0.34559866666666517,0.0506352373058
557,0.3458909999999985,0.0501800757819
558,0.3461426666666654,0.0499358051342
559,0.34624422222222073,0.0506151661832
560,0.3461466666666653,0.051254878681
561,0.3464117777777766,0.0514523869425
562,0.3460326666666652,0.0517839841472
563,0.34598766666666536,0.0520727579147
564,0.3460993333333316,0.0518995272662
565,0.3459402222222208,0.0521638103129
566,0.3462569999999986,0.0520199832278
567,0.3464302222222209,0.0518277367428
568,0.34698044444444304,0.0519793289071
569,0.34634344444444304,0.0526585579666
570,0.3461904444444431,0.0526375167931
571,0.34676188888888726,0.0528521589519
572,0.34646666666666537,0.0533405595116
573,0.34626466666666517,0.0536496258917
574,0.34647399999999834,0.0537841306053
575,0.34685522222222087,0.0535764654496
576,0.34659311111110974,0.0539499503002
577,0.3466858888888875,0.0540872763042
578,0.346799555555554,0.0535303033681
579,0.346922555555554,0.0540877960111
580,0.346958444444443,0.054229562914
581,0.3469948888888874,0.0542607725815
582,0.3470416666666651,0.0544475777664
583,0.34694788888888756,0.0547103681759
584,0.34671188888888754,0.0548574170195
585,0.3472202222222207,0.0551508410917
586,0.34703855555555396,0.0547003664879
587,0.34662744444444304,0.0546008986336
588,0.34679933333333185,0.0548227049035
589,0.3471266666666653,0.0548065622768
590,0.3471801111111097,0.0548576600225
591,0.3472851111111095,0.0551746564837
592,0.34751033333333164,0.055380057708
593,0.34768511111110956,0.055953921568
594,0.3475804444444429,0.0555763387795
595,0.34729422222222084,0.0561600098536
596,0.347554555555554,0.0562306520543
597,0.347492666666665,0.0563785587206
598,0.34772022222222077,0.0562647262652
599,0.34717788888888756,0.0563178999456
600,0.3478698888888875,0.0559838127564
601,0.3480622222222206,0.0563062738291
602,0.3478696666666651,0.0562008171604
603,0.3479519999999983,0.056519114286
604,0.34796677777777624,0.0568360202867
605,0.3483749999999985,0.0568457075246
606,0.34869544444444284,0.0576534297632
607,0.34825633333333184,0.0572213527857
608,0.3483205555555541,0.0575151969563
609,0.3485951111111097,0.0577200898683
610,0.3486529999999985,0.0582240791833
611,0.3487522222222205,0.0582955147649
612,0.3487619999999986,0.0586661541295
613,0.34859144444444284,0.0587084930064
614,0.34849033333333157,0.0585428803735
615,0.3487707777777763,0.0589955492248
616,0.3488879999999983,0.0592165850324
617,0.3487458888888873,0.0589314307017
618,0.3485048888888874,0.0592730626998
619,0.3483962222222208,0.0597776004291
620,0.34885899999999836,0.0605181562905
621,0.3489533333333319,0.0602969119431
622,0.3487597777777762,0.0599471049924
623,0.3488733333333319,0.0600755412318
624,0.348833777777776,0.0607776679065
625,0.348571555555554,0.061173522122
626,0.3488318888888874,0.0609335910216
627,0.3488459999999983,0.0606712686763
628,0.34856888888888765,0.0602973602997
629,0.34861166666666504,0.0602970829539
630,0.3483337777777761,0.0597809588984
631,0.3488997777777762,0.0601974201395
632,0.3491311111111096,0.0604061019923
633,0.3484735555555541,0.0601951461869
634,0.3489512222222205,0.0601641623809
635,0.34859644444444277,0.0604924443048
636,0.34864544444444273,0.0609927548089
637,0.34814177777777616,0.0615127058957
638,0.34872933333333167,0.0622560849191
639,0.3490067777777764,0.0623504229928
640,0.34887633333333185,0.0622487797962
641,0.3488985555555539,0.0624422350048
642,0.3485752222222207,0.0630318925043
643,0.34896266666666514,0.0632389749097
644,0.34923255555555405,0.0632703453031
645,0.34875544444444295,0.0632947467495
646,0.34891899999999854,0.0632673502312
647,0.3490577777777763,0.0640861051366
648,0.3495207777777765,0.0638160309159
649,0.3492026666666653,0.0644637568608
650,0.34920355555555405,0.064245111222
651,0.3489048888888874,0.0648276737265
652,0.3491354444444429,0.0649621612804
653,0.3494231111111096,0.0649920591625
654,0.3485579999999985,0.0648228928638
655,0.3493562222222208,0.0652829923439
656,0.34923633333333176,0.0653727884832
657,0.349382333333332,0.065239805376
658,0.3497817777777762,0.0653482837487
659,0.34956755555555413,0.0651518232878
660,0.3497559999999987,0.0651230857739
661,0.35014611111110955,0.0652332994031
662,0.34924922222222066,0.0653508494649
663,0.34985333333333185,0.0652588319186
664,0.34944455555555387,0.0651519902903
665,0.3494381111111096,0.0652578917418
666,0.3494972222222208,0.065680467426
667,0.34962533333333196,0.0652617122588
668,0.3497164444444433,0.0652826112811
669,0.3493521111111096,0.0653285879567
670,0.350181555555554,0.0657995365944
671,0.34996077777777623,0.0657042487212
672,0.3500002222222209,0.0652872377721
673,0.3499372222222207,0.0657546134062
674,0.3501998888888875,0.0657346233703
675,0.34969077777777635,0.0661418681449
676,0.34996222222222073,0.0658321202557
677,0.35033144444444286,0.065503498191
678,0.3500903333333317,0.0655017989931
679,0.35042466666666516,0.065884181135
680,0.3505698888888874,0.0659777049833
681,0.3504269999999986,0.0656668465616
682,0.35066355555555406,0.0656400946135
683,0.3501599999999985,0.0659756868504
684,0.3502595555555541,0.0656192604766
685,0.35074244444444286,0.0659212364336
686,0.35042277777777653,0.0659631932716
687,0.3508299999999986,0.0651834743303
688,0.35037122222222067,0.0655307371403
689,0.35104411111110967,0.0656533371485
690,0.3507815555555541,0.0655091440132
691,0.35092311111110963,0.0656305122846
692,0.35127877777777633,0.0657257828634
693,0.3510018888888875,0.065889941966
694,0.351444444444443,0.0659765449601
695,0.35145444444444285,0.0658575074391
696,0.35118488888888744,0.0658166466678
697,0.3511253333333319,0.0659027089454
698,0.35096888888888733,0.065795268727
699,0.35077344444444297,0.0659476940984
700,0.35098066666666516,0.0666211083826
701,0.3519625555555543,0.0667860158102
702,0.35144555555555396,0.0666794296818
703,0.3514196666666652,0.0667827200296
704,0.35185311111110956,0.0665975426721
705,0.3513781111111097,0.0665012823073
706,0.3516015555555541,0.0663393736793
707,0.3515593333333319,0.0661806645656
708,0.35144511111110976,0.0662385905393
709,0.35130299999999864,0.0659210066196
710,0.35161866666666514,0.0663316157751
711,0.35191733333333197,0.0664188357231
712,0.35198388888888743,0.0665213271306
713,0.3515546666666653,0.0668150104122
714,0.35190233333333193,0.0665075477324
715,0.3521466666666652,0.0665729784777
716,0.3517143333333319,0.0664186811837
717,0.35206166666666505,0.0659338927301
718,0.35195099999999846,0.0664221648209
719,0.3519087777777762,0.0664853838763
720,0.3523345555555541,0.0666897193172
721,0.35267666666666514,0.0668338314289
722,0.35240766666666523,0.0668642485302
723,0.352669555555554,0.067262061518
724,0.35233466666666524,0.0672427473675
725,0.3528786666666651,0.0671159216079
726,0.3528164444444429,0.0666152198817
