t,R,r
105,0.12095106328930263,-0.210359034874
106,0.12100713093337283,-0.210418041668
107,0.12100368340833297,-0.210192256896
108,0.12102464073160188,-0.210183671351
109,0.12104986209899912,-0.21019975042
110,0.12078549136304331,-0.21027073179
111,0.12112026418928809,-0.210393640646
112,0.12093564015096606,-0.210405464598
113,0.12113804616054658,-0.210241209565
114,0.12073268979532667,-0.210070891933
115,0.12081833357526565,-0.210090284721
116,0.12142564232835036,-0.21009883261
117,0.12110602046741259,-0.209953895054
118,0.12103044708956387,-0.209848797439
119,0.12137973581071351,-0.209818597408
120,0.12142328349542827,-0.210017119309
121,0.12118086805051605,-0.209825111878
122,0.12138735665553846,-0.2098469523
123,0.1216668783568015,-0.209569428322
124,0.12154884598635589,-0.209779585896
125,0.12189314486863194,-0.209706307516
126,0.12197579474524686,-0.20947385765
127,0.12194213601393604,-0.209382993965
128,0.12192852736246265,-0.209390901704
129,0.12191020104514524,-0.209195241651
130,0.12199520975468221,-0.209186693762
131,0.12199992742052627,-0.209289908582
132,0.12164528596313048,-0.209370040336
133,0.12223844171868284,-0.209381186482
134,0.12209255697488838,-0.20920608655
135,0.12237579837422063,-0.209444787296
136,0.12223934896211437,-0.209658220933
137,0.12271810132094726,-0.209673170325
138,0.12278315067498988,-0.209867550077
139,0.12288294745246127,-0.209938004264
140,0.12276319131949572,-0.209984321021
141,0.12289564886050304,-0.209988500825
142,0.12283568006967718,-0.209889126907
143,0.12291914646538041,-0.209832492435
144,0.12311003048338014,-0.20988359149
145,0.12308644215415958,-0.209942522972
146,0.1230460698214553,-0.209935669599
147,0.12303255189432513,-0.209814492915
148,0.12309125054434678,-0.209820254267
149,0.12293602119320739,-0.209754958938
150,0.123218899695167,-0.209667296005
151,0.12315820510959585,-0.20986999771
152,0.12337086296995295,-0.210022240511
153,0.12342021701262959,-0.209899030409
154,0.12366372114965965,-0.209875307192
155,0.12371017201335535,-0.210034215087
156,0.12366798519378794,-0.210015198858
157,0.12390404993467927,-0.210301270725
158,0.12423918565829657,-0.210301346036
159,0.12375027217303025,-0.210387691013
160,0.12409475250399268,-0.210321755534
161,0.12422040571926336,-0.209966170877
162,0.1241378465669917,-0.209961727481
163,0.12412750399187185,-0.209993734995
164,0.1243334482508355,-0.21004374203
165,0.12443560386122887,-0.210130162318
166,0.12431720859341067,-0.210220536477
167,0.1243987697779076,-0.210178098278
168,0.1244113804616063,-0.21005108493
169,0.12450056249092842,-0.209925841409
170,0.12485230076934324,-0.210119279763
171,0.12431739004209694,-0.210071268492
172,0.12465334228480267,-0.210252393367
173,0.12497341776745614,-0.210310571732
174,0.12497378066482871,-0.21043675665
175,0.12474243358978165,-0.210428434696
176,0.12485302656408855,-0.210526227067
177,0.12521519814196627,-0.210588585236
178,0.1252093010596611,-0.210699481859
179,0.1250014515894913,-0.210734803093
180,0.1252250870953702,-0.21069488784
181,0.1254630570474678,-0.210720117292
182,0.12542386413122447,-0.210802621367
183,0.12539392509798306,-0.210829921894
184,0.12536589127594794,-0.210739095865
185,0.12531281753520176,-0.210856506959
186,0.12524577224560973,-0.21082638224
187,0.12569767019886852,-0.210873339146
188,0.12568188416315945,-0.211001745763
189,0.12575945347655762,-0.211108575549
190,0.1258557120046458,-0.211058606171
191,0.12598971185948693,-0.210895857374
192,0.125927384235739,-0.211292185714
193,0.1261046596022653,-0.211372806994
194,0.1261593663811882,-0.211340309953
195,0.12604396501669407,-0.211322348089
196,0.12596131514007927,-0.21140424967
197,0.12595741399332355,-0.211455085134
198,0.1262600704020911,-0.211485285165
199,0.12614212875598868,-0.211362828181
200,0.1261738822760932,-0.211653531723
201,0.12621343808970897,-0.21185521672
202,0.12647036942952622,-0.211848702249
203,0.12655410799825897,-0.212068386765
204,0.1263689396138779,-0.212090038907
205,0.12693106764407103,-0.21189019905
206,0.1269686275221376,-0.212129201043
207,0.12680160400638776,-0.212068499733
208,0.12687046378284297,-0.21191471304
209,0.12716232399477506,-0.211943444492
210,0.1274111808680514,-0.211620695779
211,0.12735719988387367,-0.211529304911
212,0.12737507257947545,-0.211402856402
213,0.1271269415009444,-0.211559391975
214,0.12717792858179794,-0.211443223526
215,0.12732417622296496,-0.211479599124
216,0.1273346095224279,-0.211539923875
217,0.1278053781390631,-0.211537137338
218,0.1277822434315584,-0.211382032689
219,0.12752921323849703,-0.211238526057
220,0.1276982326897962,-0.211198083622
221,0.1277366998112942,-0.211370133425
222,0.12778650747568676,-0.211432679874
223,0.12779022717375613,-0.211169691073
224,0.12832259761939405,-0.211043054284
225,0.12859676658441074,-0.210908585068
226,0.12808009145013874,-0.210865996246
227,0.12886340542894556,-0.211014586424
228,0.12869447670198958,-0.211018916853
229,0.12860402453186334,-0.211047911895
230,0.128905592248513,-0.210887686044
231,0.12901945129917342,-0.211010180684
232,0.12919772463347454,-0.211282696427
233,0.12899568152126673,-0.211263717854
234,0.12946844607345134,-0.211338916685
235,0.12944358760342667,-0.211513828337
236,0.12976248366961915,-0.21161131946
237,0.12961015749746058,-0.211711898367
238,0.12962703222528757,-0.211781637092
239,0.1296250362897382,-0.211853296269
240,0.12965143707359644,-0.211935235505
241,0.12960181085789024,-0.21204952116
242,0.12946844607345126,-0.211984527078
243,0.13003293293656648,-0.211920662672
244,0.1301057845841205,-0.211642385577
245,0.13023733488169636,-0.211723910599
246,0.1305086913920752,-0.211689944978
247,0.13058136159094302,-0.211716944257
248,0.13079238641312332,-0.211539057789
249,0.1310385215561048,-0.211541769014
250,0.13064405211206354,-0.211553065784
251,0.13075582450283144,-0.21187513669
252,0.13086514733633411,-0.211971987663
253,0.13077787051821824,-0.212064470552
254,0.1307912069966622,-0.211727036038
255,0.13102690884018084,-0.211957791389
256,0.13110901437073683,-0.212030504931
257,0.1313420852083039,-0.212049784751
258,0.13145313180432663,-0.211978200887
259,0.13143362607054818,-0.211948038511
260,0.13181911380461697,-0.212133343192
261,0.1321516185222828,-0.21210544017
262,0.13218282769632828,-0.21185273143
263,0.1320954601538694,-0.211822418431
264,0.13215561039338164,-0.211854576569
265,0.13214091304979034,-0.211780243824
266,0.13232218028741563,-0.211771206408
267,0.13263526999564607,-0.211786908918
268,0.13262066337639802,-0.211755955769
269,0.1326685658295842,-0.212003731586
270,0.13259780084192274,-0.212041688733
271,0.13249945565394192,-0.211959147002
272,0.13257103716069185,-0.212012957282
273,0.1324387610683707,-0.212120766121
274,0.13304044491217965,-0.212128824484
275,0.1328053781390631,-0.212123778593
276,0.13298927638263983,-0.212138200803
277,0.13304244084772915,-0.212026212158
278,0.1332414900566128,-0.211907934979
279,0.1335206488605031,-0.211737956249
280,0.1332851284656708,-0.211608419956
281,0.13336033894614685,-0.211593997746
282,0.13324003846712237,-0.211724776685
283,0.13363187690521203,-0.211847836163
284,0.13357635360720072,-0.21195466595
285,0.13334019814196627,-0.212103444408
286,0.13349588111482155,-0.212153752689
287,0.1334428073740755,-0.212023274998
288,0.13336505661199097,-0.212063152595
289,0.13290989258237856,-0.212134962395
290,0.13342965234431792,-0.2120673324
291,0.13335725431847958,-0.211847647884
292,0.1334424444767029,-0.211874195293
293,0.1333869211786916,-0.211879467119
294,0.13371761140949429,-0.211861429943
295,0.13288367324720662,-0.21184373167
296,0.13354768471476355,-0.211804042352
297,0.1333304906372487,-0.211703011575
298,0.13379046305704842,-0.211491724324
299,0.13393153941065555,-0.211364296761
300,0.13368495064595823,-0.21146935672
301,0.1342580563216731,-0.211477791641
302,0.13385333502685529,-0.211488749508
303,0.13389670126288372,-0.211542145573
304,0.13397735520394913,-0.21150810464
305,0.13404703149949285,-0.211174925243
306,0.13443914211061203,-0.211083910935
307,0.13427502177384326,-0.211070693714
308,0.1342723000435486,-0.210895669095
309,0.13430931557555614,-0.211106052604
310,0.13451453403977442,-0.211099500477
311,0.13435522209319287,-0.211121378555
312,0.1345788575990718,-0.210819830113
313,0.13424281463202292,-0.210888627441
314,0.13440403178981075,-0.210755438526
315,0.13439985847002553,-0.210941195077
316,0.13444948468573167,-0.211033414374
317,0.13435975831035069,-0.210991842261
318,0.13440983814777271,-0.211015527822
319,0.13461551023370683,-0.211032849536
320,0.13487425606038694,-0.211023586184
321,0.13452687255044354,-0.211181816273
322,0.1347581289011476,-0.211209606327
323,0.13458502685440643,-0.211266316111
324,0.13458493613006328,-0.21123841309
325,0.13472383509943467,-0.211500837052
326,0.1347218391638852,-0.211350966573
327,0.1347160328059233,-0.211536986715
328,0.1345873856873284,-0.211566546596
329,0.13481138409058,-0.211697664437
330,0.13483252286253528,-0.211607855117
331,0.13462467339236545,-0.211564965048
332,0.13505343663811958,-0.211520493431
333,0.13514334446218684,-0.211490669959
334,0.13499618957758824,-0.211479222565
335,0.1349633473653659,-0.211552689225
336,0.13515123748004143,-0.211601190023
337,0.13526282842212306,-0.211784574253
338,0.1351098671795624,-0.211729935543
339,0.13519451299172675,-0.211751738308
340,0.13549970968210273,-0.211520568743
341,0.1353354986209907,-0.211500272213
342,0.13508038176803672,-0.211739839044
343,0.13505724706053207,-0.211824414194
344,0.1350855530555966,-0.211660121505
345,0.13508836551023454,-0.21160627357
346,0.13484395412977285,-0.211622202015
347,0.13513617723907756,-0.211575395732
348,0.1353022027870526,-0.211649314262
349,0.13499891130788294,-0.211696986631
350,0.13499773189142195,-0.211596031165
351,0.1351379917259407,-0.211470712332
352,0.13543248294382434,-0.211417918761
353,0.13521773842357462,-0.211488410605
354,0.13521084337349482,-0.21160295985
355,0.13501850776600455,-0.211511681951
356,0.13516838438089793,-0.211612298513
357,0.13538086079256875,-0.211421119513
358,0.1352641892872704,-0.211117236406
359,0.1354821091595305,-0.211155080585
360,0.13534956089418004,-0.21133014286
361,0.1353029285817979,-0.211383576581
362,0.13556285382493918,-0.21142160904
363,0.13570547249238002,-0.211522376226
364,0.1351190303382212,-0.211621335929
365,0.13528687037305936,-0.211678346961
366,0.13531327115691766,-0.211509648532
367,0.13570501887066427,-0.211284202663
368,0.13577297140368788,-0.21108349672
369,0.13567453549136388,-0.211124127435
370,0.13580871679489132,-0.211117236406
371,0.1358137973581079,-0.211226174922
372,0.13592384598635587,-0.211185167648
373,0.13548483088982524,-0.211248429559
374,0.13591495500072664,-0.211202715297
375,0.1359951553200764,-0.211198949707
376,0.13598526636667238,-0.211180159413
377,0.13576925170561854,-0.211149319232
378,0.13597637538104315,-0.211378606003
379,0.13564704601538777,-0.211514581455
380,0.13573885905066135,-0.211672547952
381,0.1359851756423293,-0.211515899411
382,0.13590796922630377,-0.211355748872
383,0.13566510015967578,-0.211385798279
384,0.13612008274060192,-0.211611846643
385,0.13622378066482893,-0.211783331608
386,0.13603843083176168,-0.211865270845
387,0.13615954782987463,-0.212147012283
388,0.13573014951371845,-0.211706438262
389,0.13613559660328156,-0.211589366071
390,0.13596848236318865,-0.211379095529
391,0.13649014733633427,-0.211496883182
392,0.13640377776164986,-0.211515899411
393,0.13644015822325536,-0.211570801712
394,0.1366764044128329,-0.211594600241
395,0.13656499491943766,-0.21166512974
396,0.13669899477427877,-0.211637603278
397,0.13674272390767978,-0.211788867025
398,0.13647871606909662,-0.211820912195
399,0.1367891747713756,-0.211797151323
400,0.13681230947888023,-0.211923637489
401,0.1369385070402099,-0.212037960799
402,0.13677066700537183,-0.21213556489
403,0.13661942952533113,-0.212064658831
404,0.13675832849470265,-0.212015291947
405,0.13679534402671023,-0.211965548504
406,0.13693750907243518,-0.2116023197
407,0.13680985992161507,-0.211812590242
408,0.13680187617941744,-0.211823887011
409,0.13658495427493195,-0.211881538193
410,0.1367405465234441,-0.211826409957
411,0.1371438162287714,-0.211842827929
412,0.13737135288140595,-0.211607252623
413,0.137381876905212,-0.211462804593
414,0.13791061837712373,-0.211373296521
415,0.1377220931920461,-0.211607101999
416,0.1374236101030637,-0.211600173314
417,0.13758047249238006,-0.211553141096
418,0.1377892292059815,-0.21154640069
419,0.1376309152271747,-0.211389074343
420,0.13778097329075428,-0.211352209217
421,0.1376014298156491,-0.21160250798
422,0.1376218427928591,-0.211570952336
423,0.1377037668747288,-0.211340724168
424,0.1377684533313988,-0.211113508472
425,0.13774876614893405,-0.211159561637
426,0.13813361881260072,-0.211197368159
427,0.13818515023951328,-0.211199250954
428,0.13798102046741278,-0.211281792686
429,0.13796378284221325,-0.211149582823
430,0.1379212331252732,-0.211256751513
431,0.1380488822760933,-0.211263153015
432,0.13779385614748246,-0.211245191151
433,0.13795979097111435,-0.211170067632
434,0.13834037959065268,-0.211088203707
435,0.13812844752504086,-0.211175000555
436,0.1380134090579194,-0.210973692118
437,0.13787850195964685,-0.211000239527
438,0.13798573813325685,-0.211000164215
439,0.137951988677603,-0.211034619363
440,0.1376591304978962,-0.21112032419
441,0.1379272209319215,-0.211012251759
442,0.13801050587893848,-0.210992482412
443,0.1382269741617081,-0.210965257196
444,0.13850631441428463,-0.210790420856
445,0.1383097147626661,-0.210820169016
446,0.13802275366526445,-0.210791964748
447,0.1379826535055896,-0.211013080188
448,0.1382732435767175,-0.21083372514
449,0.13823405066047423,-0.210829771271
450,0.1382464798954865,-0.210953546212
451,0.1385508600667741,-0.210845210189
452,0.13867678545507423,-0.210671315247
453,0.13894732544636473,-0.210879100499
454,0.13889089490492185,-0.210971357452
455,0.13908350268544145,-0.210839185246
456,0.13929516257802385,-0.210612835635
457,0.13913775584264867,-0.210792002404
458,0.13901926985048732,-0.210677641438
459,0.138918293656555,-0.210782889676
460,0.13958139788068025,-0.210834139355
461,0.13908894614603087,-0.210943981613
462,0.13939432428509316,-0.210849088747
463,0.13927039483234233,-0.210994478174
464,0.13954501741907482,-0.211051602173
465,0.13922621207722552,-0.210983972178
466,0.13932918420670728,-0.210915061883
467,0.13961469371461852,-0.21065742022
468,0.13958992596893688,-0.210717142476
469,0.1395773152852383,-0.210719100583
470,0.13971739367107075,-0.210682348425
471,0.13964354405574192,-0.211062673008
472,0.13996715778777852,-0.210538578202
473,0.13987180650312178,-0.210662842669
474,0.13961877631006045,-0.210697410785
475,0.1397881586587323,-0.210707201319
476,0.13960616562636177,-0.210674741934
477,0.1401749165336052,-0.210677227223
478,0.13978217085208394,-0.210764739533
479,0.14009870808535435,-0.210743426294
480,0.14009008927275454,-0.211069300446
481,0.13979804761213616,-0.210996323313
482,0.14014425170561862,-0.210894803009
483,0.1400097075047187,-0.210744819562
484,0.14028913848163832,-0.210639872571
485,0.14028478371316686,-0.210428095793
486,0.14014951371752166,-0.210400192772
487,0.14013100595151787,-0.210598338114
488,0.1404258600667741,-0.210336817894
489,0.14025003628973817,-0.210436794306
490,0.14035700029031878,-0.210303680702
491,0.14063688488895434,-0.210266175427
492,0.14105340034838237,-0.210177759375
493,0.14082114602990364,-0.210228783119
494,0.14056376106837082,-0.210331659035
495,0.14106610175642423,-0.210146542635
496,0.1407653505588629,-0.210188491306
497,0.14092838220351372,-0.210198620743
498,0.1408424662505453,-0.210130576533
499,0.14086723399622672,-0.209977204056
500,0.14100486282479413,-0.209956832214
501,0.14098816954565344,-0.209851245073
502,0.14119375090724431,-0.209871052076
503,0.14143426114095028,-0.209715872115
504,0.14160328059224953,-0.209878733879
505,0.1416358506314424,-0.209961350922
506,0.14123575627812543,-0.209894511701
507,0.14194767019886873,-0.209645380271
508,0.14197398025838398,-0.209564909615
509,0.1417621389171152,-0.209564081185
510,0.14194376905211303,-0.209578842297
511,0.1419194549281473,-0.209744114039
512,0.14207849470169934,-0.209912134662
513,0.14178636231673772,-0.210118827893
514,0.1418716431993043,-0.210124062063
515,0.1417811910291779,-0.21018717335
516,0.14178971911743454,-0.209842057033
517,0.14179017273915034,-0.209883855081
518,0.14158141602554897,-0.209841341571
519,0.14185413340107514,-0.20951279385
520,0.14180251124981952,-0.209611226371
521,0.14217248512120872,-0.209640334381
522,0.1419285273624628,-0.209657844374
523,0.14179888227609325,-0.209701412249
524,0.14232127304398415,-0.209382353815
525,0.14236218972274733,-0.209430402742
526,0.14222192988822854,-0.20933502035
527,0.14239675569748972,-0.209329823835
528,0.1420809442589645,-0.209286406584
529,0.14240038467121582,-0.209334380199
530,0.14255343663811965,-0.209239713268
531,0.1424009290172748,-0.209278837748
532,0.14229732181739094,-0.209356446556
533,0.14264189287269655,-0.209226157145
534,0.1425806539410664,-0.209176752605
535,0.14248920380316538,-0.209173250606
536,0.14291724125417427,-0.209263737732
537,0.1429729460008719,-0.209323459988
538,0.14249900203222618,-0.209342400906
539,0.14269796051676675,-0.209299322557
540,0.14294926694730817,-0.209309150747
541,0.14278795906517733,-0.209160560568
542,0.14311991943678426,-0.209199609736
543,0.14316546305704841,-0.209007752929
544,0.14323822398025937,-0.2088122435
545,0.14348499419364302,-0.208896216155
546,0.1435981274495582,-0.2090094851
547,0.14384344607345137,-0.209072822323
548,0.14409148642763925,-0.209020217032
549,0.14360012338510758,-0.20917927555
550,0.143507130933373,-0.209122904669
551,0.14367025330236705,-0.209137778749
552,0.14372296414574048,-0.209145422897
553,0.14409829075337588,-0.209337317359
554,0.14375961678037547,-0.209369701433
555,0.14400402816083713,-0.209384198954
556,0.14392890840470413,-0.209352982213
557,0.14351175787487397,-0.209264076635
558,0.14370908332123772,-0.209323384677
559,0.1434733814777191,-0.209337693918
560,0.14393661997387236,-0.209328618847
561,0.14359186746988048,-0.2094208758
562,0.14380162215125653,-0.209338522348
563,0.14386131876905311,-0.209386571276
564,0.14380652126578702,-0.209431457108
565,0.1440100159674854,-0.209147832874
566,0.1439960444186393,-0.209134690965
567,0.14395921033531817,-0.209290398109
568,0.14392863623167462,-0.209044166184
569,0.14386903033822127,-0.208965352386
570,0.14419082958339474,-0.209046199602
571,0.14392056176513374,-0.208970172342
572,0.14361536507475775,-0.209210793538
573,0.14368821672231186,-0.209249353179
574,0.1436260705472501,-0.209199609736
575,0.1433612461895785,-0.209303765953
576,0.14342729351139585,-0.209249692082
577,0.1435393380751932,-0.209109649792
578,0.14344416823922282,-0.209200287542
579,0.1434194004935413,-0.20904484399
580,0.14365564668311895,-0.209082010362
581,0.14336188125998045,-0.208910374773
582,0.14356174698795263,-0.208851405635
583,0.1435260015967494,-0.208991749172
584,0.14356619248076735,-0.209195655866
585,0.14390822325446453,-0.209155025151
586,0.14341549934678563,-0.209140038103
587,0.14362579837422063,-0.209150242852
588,0.14365174553636315,-0.208821356228
589,0.14364285455073394,-0.208638988708
590,0.14391702351575064,-0.208608863988
591,0.14375190521120718,-0.2087659644
592,0.14365437654231478,-0.20872766835
593,0.1439117615038476,-0.20873583968
594,0.14383918202932308,-0.208716635172
595,0.1439877885034121,-0.208509188823
596,0.14411970169836053,-0.208631570495
597,0.14402498548410606,-0.208592784919
598,0.1442775620554516,-0.208710911475
599,0.144243358978082,-0.208873999175
600,0.144045942807375,-0.208870836079
601,0.14397672013354718,-0.208878404915
602,0.14407016620699759,-0.208928487261
603,0.14378393090434122,-0.208900546584
604,0.14419291624328737,-0.209005568887
605,0.14390432210770893,-0.209034639241
606,0.14392346494411473,-0.208970624212
607,0.14411761503846804,-0.209169899231
608,0.14388844534765657,-0.209236813764
609,0.1445077297140378,-0.20915623014
610,0.1444131042241264,-0.209070525313
611,0.14452015894905007,-0.209149037863
612,0.14457504717665937,-0.208958837916
613,0.14481891421106202,-0.208892563533
614,0.1447353570910156,-0.20885705402
615,0.14478725141530074,-0.208965917225
616,0.14483896429089943,-0.208943662588
617,0.14491145304108088,-0.208846660992
618,0.14516929162432948,-0.20884447695
619,0.14511766947307397,-0.208924345112
620,0.14545371244012284,-0.208913726149
621,0.14512374800406544,-0.20896715987
622,0.14496552474960173,-0.209114243812
623,0.14498766148933173,-0.208990167624
624,0.14467148715343392,-0.208989904033
625,0.14491480984177768,-0.209013815529
626,0.14472719190013156,-0.209261817281
627,0.14484966976339184,-0.209262156184
628,0.1448157388590516,-0.209266561925
629,0.1451514189287279,-0.209393537617
630,0.14500662287705132,-0.209371772507
631,0.14485946799245253,-0.20938781392
632,0.14509172231093143,-0.209355015632
633,0.14508065394106645,-0.209389960307
634,0.14505298301640385,-0.209314158981
635,0.14506813398171087,-0.209334342543
636,0.14488151400783955,-0.209252440962
637,0.1452468609377277,-0.209608251555
638,0.1452140187255054,-0.209969861155
639,0.14547457903904867,-0.209893532647
640,0.14540998330672178,-0.209774841253
641,0.14571799245173558,-0.210050181188
642,0.14553445710553153,-0.209975208293
643,0.14562082668021564,-0.209775406091
644,0.14564550370155416,-0.209667371316
645,0.14588274785890643,-0.209640635628
646,0.14563116925533554,-0.209475213262
647,0.14574802220932015,-0.209474008274
648,0.14566945492814729,-0.209391692478
649,0.14578077369719936,-0.209487940956
650,0.14586641747713838,-0.209450285057
651,0.1458862861082895,-0.209795928556
652,0.1459228480185813,-0.209827823103
653,0.14575700391929258,-0.209757557195
654,0.14587421977064974,-0.20962335157
655,0.145780592248513,-0.209654003472
656,0.14579565248947693,-0.209628359805
657,0.14607163594135666,-0.209836446304
658,0.1457304216867479,-0.209810350766
659,0.14573767963420037,-0.209848307912
660,0.14602436855857254,-0.209700659131
661,0.146169073885906,-0.209658220933
662,0.14577941283205198,-0.209795966212
663,0.14604414646538047,-0.209875646095
664,0.146169073885906,-0.20958735253
665,0.14581025910872494,-0.209593452786
666,0.14606882348671887,-0.209418013951
667,0.14600141529975408,-0.209416131157
668,0.14619574684279377,-0.209249466146
669,0.14577142908985424,-0.209033848467
670,0.14603543692843748,-0.208924909951
671,0.14624147191174422,-0.208952700004
672,0.14605938815503058,-0.208852535312
673,0.14621779285818054,-0.208910638365
674,0.14651074176223053,-0.208866919866
675,0.14645031934968875,-0.208910299462
676,0.14645004717665938,-0.208878103668
677,0.14647390767890922,-0.208882283473
678,0.14615156408767685,-0.208915157073
679,0.14650792930759265,-0.208802791869
680,0.14688969734359208,-0.208837284673
681,0.14658522644796138,-0.208862401158
682,0.14623911307882217,-0.209076776192
683,0.14682927493105039,-0.208647160038
684,0.14684025257657216,-0.208623625101
685,0.14662169763391003,-0.208572563701
686,0.1466715960226456,-0.20851242723
687,0.147037578022936,-0.208675025403
688,0.1469795144433163,-0.208720438418
689,0.1474012919146474,-0.208619934822
690,0.1471201371752077,-0.208553999343
691,0.14689695529104457,-0.208518527486
692,0.14723907678908493,-0.208497967365
693,0.14695864784439056,-0.20834659065
694,0.14715225359268486,-0.208366774212
695,0.1475183263173183,-0.208464378303
696,0.14715080200319441,-0.208625620863
697,0.1472766366671514,-0.208573956969
698,0.14762701408041887,-0.208193632387
699,0.14769714399767833,-0.20814980092
700,0.1477465887646982,-0.208280994073
701,0.14727500362897458,-0.208230685792
702,0.14744057555523388,-0.208285173878
703,0.14753946508927362,-0.208194762064
704,0.14748013136884985,-0.208335218568
705,0.147733070837568,-0.208441295236
706,0.147180831760779,-0.20862004779
707,0.14762764915082105,-0.208457675553
708,0.14753157207141904,-0.208256480083
709,0.14732363187690614,-0.208190318668
710,0.1476731927710852,-0.208310629266
711,0.14787215125562578,-0.208104651497
712,0.14798873203658092,-0.208150290447
713,0.14775139715488547,-0.208273839452
714,0.1478037451008864,-0.208289052436
715,0.14738414501379093,-0.208257572104
716,0.14739521338365613,-0.208264237198
717,0.14774141747713837,-0.208165428118
718,0.14811148207287067,-0.208127245037
719,0.14795715996516287,-0.20803107187
720,0.14779276745536454,-0.2080781794
721,0.147657860357092,-0.208037285093
722,0.1479448214544936,-0.208071062435
723,0.14796650457250776,-0.208186214175
724,0.14764651981419757,-0.207960467059
725,0.1474508274060105,-0.20822831347
726,0.14771392800116215,-0.208272898055
727,0.1475732145449276,-0.208207791005
728,0.1474224306866028,-0.208348925315
729,0.14719289809841868,-0.208339436029
730,0.14804398316156275,-0.208295228003
731,0.14779140659021722,-0.208327160206
732,0.1478294200899994,-0.208459558348
733,0.1481021374655257,-0.208504933706
734,0.14812055450718625,-0.208561379899
735,0.14804443678327864,-0.208520485593
736,0.14784248439541395,-0.208523196817
