t,R,r
101,0.3357608888888874,0.0156867020092
102,0.3357311111111095,0.0164011853574
103,0.3359618888888873,0.0169249357265
104,0.33598199999999856,0.0176742611229
105,0.33611344444444285,0.0180817965896
106,0.33669822222222073,0.0189680803393
107,0.3366034444444429,0.019713654374
108,0.3366407777777763,0.0202803174272
109,0.33714355555555403,0.0217864701909
110,0.3374372222222206,0.0225824589367
111,0.33763122222222064,0.0234972882077
112,0.33786055555555417,0.0243818957228
113,0.33830744444444305,0.0252267377727
114,0.33800633333333185,0.0265677490312
115,0.3379102222222207,0.0278561129695
116,0.33807099999999835,0.0285530760952
117,0.3384742222222205,0.0293835298344
118,0.33810777777777623,0.0298662156771
119,0.33861788888888744,0.0311789323842
120,0.3384447777777763,0.0320514793012
121,0.33908822222222074,0.0325999293968
122,0.3388508888888875,0.0335195872018
123,0.3387404444444431,0.0341900517684
124,0.33883833333333174,0.0353565690748
125,0.3393452222222208,0.0360736273307
126,0.3388209999999984,0.0371029105239
127,0.3394741111111096,0.0376125191413
128,0.33939799999999853,0.0391908869094
129,0.33993633333333173,0.0398277101828
130,0.34014299999999864,0.0401767787748
131,0.3405454444444432,0.0409732185411
132,0.34006111111110965,0.0416804798478
133,0.3407237777777763,0.0420948683732
134,0.3406261111111096,0.0427587682384
135,0.341050555555554,0.0432192276633
136,0.34078944444444303,0.043635699696
137,0.34106988888888734,0.043668374866
138,0.3416634444444429,0.0446346544108
139,0.3418051111111097,0.0454495431311
140,0.3414749999999984,0.0460476009947
141,0.3424819999999985,0.0465532191345
142,0.34189399999999853,0.0473616499112
143,0.3417761111111096,0.0477155048443
144,0.34214322222222077,0.0478159629759
145,0.3421068888888873,0.0482093001344
146,0.34230455555555406,0.0485512806576
147,0.34227644444444294,0.0493745942521
148,0.34211299999999845,0.0500230303876
149,0.3425145555555541,0.0502163318438
150,0.34262266666666513,0.0503610639198
151,0.34272511111110965,0.0501457207585
152,0.34285022222222084,0.0503175678424
153,0.34304777777777623,0.0502237419737
154,0.3438456666666651,0.0509315474638
155,0.3435474444444431,0.0511788904324
156,0.3435239999999983,0.052210595709
157,0.3441556666666651,0.0529065967846
158,0.34370422222222075,0.0532074047042
159,0.34396177777777615,0.0540141870801
160,0.34422911111110965,0.0546822349024
161,0.34422888888888753,0.0552541995501
162,0.34465366666666525,0.0557224402676
163,0.344798444444443,0.0561721846909
164,0.3454729999999985,0.0570626016784
165,0.34437466666666516,0.0576100590481
166,0.3456307777777763,0.0584524066303
167,0.34580255555555384,0.0590908399996
168,0.34587388888888737,0.05946339523
169,0.34577655555555403,0.0600020537686
170,0.34632666666666523,0.0603386672758
171,0.3463889999999984,0.0606369885972
172,0.34652866666666504,0.0613769660897
173,0.3464181111111094,0.0616192565157
174,0.3470631111111095,0.06234742581
175,0.3470464444444429,0.0621664276498
176,0.34781555555555377,0.0631265535433
177,0.3468304444444429,0.0633024241689
178,0.3478228888888872,0.0638261056734
179,0.34769599999999834,0.0642971480895
180,0.34750677777777617,0.0651548297125
181,0.34801833333333165,0.065633193538
182,0.348075666666665,0.0659320951496
183,0.34868733333333185,0.0667304672023
184,0.34818388888888735,0.0677612397868
185,0.34878666666666513,0.0684074148585
186,0.3483069999999985,0.0685450529345
187,0.34903477777777614,0.0688372371605
188,0.34920022222222047,0.0691151321922
189,0.348855666666665,0.0691460234718
190,0.3494003333333318,0.0700965070286
191,0.34949266666666523,0.0706046581843
192,0.3497563333333319,0.0714239686345
193,0.3497807777777762,0.0721920379815
194,0.349716555555554,0.0724564879164
195,0.34964877777777614,0.0728960777661
196,0.3497058888888872,0.0732269747854
197,0.34967966666666495,0.073012803905
198,0.3491394444444429,0.0735353428114
199,0.3500883333333318,0.0742983649166
200,0.35023177777777637,0.0744316509722
201,0.3499649999999984,0.0752672428185
202,0.3506603333333317,0.0755513895937
203,0.3505353333333316,0.0760499706679
204,0.3503626666666648,0.0765935204542
205,0.3508088888888873,0.0774861556771
206,0.3510486666666649,0.0776960027953
207,0.3507841111111094,0.0781937255446
208,0.3508488888888873,0.0785417691273
209,0.3511343333333319,0.0788040048711
210,0.35097677777777586,0.0789568830501
211,0.3512579999999983,0.07939700771
212,0.3511542222222205,0.0797892720268
213,0.3510165555555539,0.080223068182
214,0.3516433333333319,0.0796630110669
215,0.3520159999999982,0.0800059536307
216,0.3518722222222208,0.0806764250731
217,0.3520969999999985,0.0809363857068
218,0.352487444444443,0.0815455410592
219,0.3529581111111094,0.0816532197131
220,0.35296844444444286,0.08181727523
221,0.35293544444444297,0.0819966797919
222,0.353035444444443,0.0826065640972
223,0.3535712222222208,0.0829080927195
224,0.35290566666666506,0.0833567716897
225,0.3535685555555541,0.0839005338259
226,0.3536819999999984,0.0844677448447
227,0.35334722222222065,0.0846590239429
228,0.35363233333333177,0.0853002970777
229,0.3535971111111096,0.0853289603502
230,0.35375477777777614,0.0851877129824
231,0.35372344444444304,0.0860660050929
232,0.3541747777777763,0.085976491618
233,0.35370733333333176,0.0867268260062
234,0.3541516666666652,0.0870109693479
235,0.35459066666666506,0.0876693105002
236,0.35477788888888745,0.0881456751165
237,0.35559577777777623,0.0885048717947
238,0.3554701111111097,0.0888449039022
239,0.3553363333333317,0.0896671347553
240,0.35545677777777623,0.0902059392836
241,0.3559555555555543,0.0908445977389
242,0.3559396666666652,0.0916027700224
243,0.3558567777777763,0.0916734957438
244,0.35654355555555417,0.0922906329288
245,0.356378444444443,0.0929560679081
246,0.356465222222221,0.0936864019947
247,0.3564625555555542,0.0935889121791
248,0.356737444444443,0.0942161033415
249,0.3572056666666653,0.0950591047723
250,0.3573131111111098,0.0959835899985
251,0.35730477777777636,0.0968503798953
252,0.35754722222222074,0.0967094425173
253,0.35773655555555417,0.0970547096682
254,0.3569601111111096,0.0972131280664
255,0.35725833333333185,0.0981290013509
256,0.35752855555555396,0.0980047545477
257,0.357222444444443,0.098644873902
258,0.35722888888888726,0.0989267589384
259,0.35783811111110964,0.0994529516744
260,0.3571324444444431,0.0999473059866
261,0.3581959999999986,0.10029475854
262,0.3576737777777762,0.100948271291
263,0.35796422222222085,0.101254589081
264,0.35741788888888737,0.101220988202
265,0.3578222222222209,0.10212121118
266,0.35809444444444294,0.103000880768
267,0.35834755555555386,0.103140310034
268,0.3579643333333319,0.102787243194
269,0.35828577777777637,0.102902068266
270,0.35928077777777645,0.103293358285
271,0.35913866666666516,0.10341384549
272,0.3586636666666652,0.103973653793
273,0.3584772222222208,0.103936849924
274,0.35904988888888734,0.104335195892
275,0.3592298888888875,0.10427046133
276,0.3590614444444432,0.104826549323
277,0.3586499999999987,0.105356363537
278,0.35867999999999844,0.106030583146
279,0.3585458888888875,0.105775482021
280,0.3591132222222208,0.105633662028
281,0.3594968888888874,0.106600894455
282,0.35922655555555416,0.10719011287
283,0.3595476666666652,0.108217198149
284,0.35932366666666526,0.108930566132
285,0.3595743333333319,0.109485558879
286,0.3597096666666652,0.109960519798
287,0.36009999999999853,0.110571236154
288,0.360109444444443,0.110860287629
289,0.3604828888888874,0.110983769907
290,0.3600518888888871,0.111771139827
291,0.3605129999999984,0.111672670026
292,0.3605347777777764,0.112322233181
293,0.3607652222222206,0.112728354706
294,0.3607247777777761,0.113397069569
295,0.3606133333333316,0.113226654463
296,0.36027366666666516,0.11335486653
297,0.36063244444444303,0.11428322751
298,0.3607428888888873,0.114437305621
299,0.3608789999999984,0.114527158523
300,0.36138833333333165,0.115093474108
301,0.36101088888888755,0.115456761323
302,0.36064077777777614,0.115391536913
303,0.3600551111111096,0.11583136406
304,0.36093077777777627,0.116396235191
305,0.3611956666666652,0.117414585683
306,0.3603764444444429,0.117374909066
307,0.36106077777777623,0.117786674475
308,0.3607651111111097,0.117982194071
309,0.3610535555555541,0.11833234766
310,0.3610496666666654,0.118802205023
311,0.3603891111111098,0.119311522582
312,0.36111522222222076,0.119944532769
313,0.3612359999999983,0.120333420599
314,0.3614018888888874,0.120445258403
315,0.36131044444444294,0.121135052759
316,0.36110733333333167,0.121400942196
317,0.3612312222222208,0.122315870397
318,0.3613487777777761,0.122815539194
319,0.361624555555554,0.122970068418
320,0.3620608888888873,0.12297755888
321,0.3616902222222206,0.122874260848
322,0.361892666666665,0.122933521393
323,0.36221455555555376,0.123605941372
324,0.3627532222222206,0.12388579675
325,0.3629659999999981,0.124157557869
326,0.36293588888888717,0.124298364277
327,0.3629208888888874,0.124184141621
328,0.3622831111111095,0.124335837121
329,0.36242044444444266,0.124567997389
330,0.36280622222222036,0.125065228071
331,0.36307844444444265,0.125128766654
332,0.36351533333333164,0.125324295153
333,0.3636794444444428,0.125422831639
334,0.3629737777777761,0.126152363948
335,0.36304222222222055,0.126087885138
336,0.3633297777777761,0.126538968027
337,0.36376244444444283,0.126863579976
338,0.36328466666666503,0.126555670664
339,0.36401666666666505,0.12667217274
340,0.3636149999999983,0.126983483397
341,0.3636802222222206,0.12725759161
342,0.363372777777776,0.127364493745
343,0.36320055555555386,0.127856321649
344,0.3634826666666649,0.127678556042
345,0.3639428888888874,0.128480171613
346,0.36323355555555403,0.128837287037
347,0.36365155555555406,0.128921708976
348,0.3641024444444428,0.129398141228
349,0.36441133333333153,0.129579256414
350,0.3643194444444426,0.129593843289
351,0.364471666666665,0.130335474234
352,0.363795666666665,0.130434676837
353,0.3641861111111096,0.131085581055
354,0.36433566666666484,0.131293906461
355,0.3639754444444427,0.131666836138
356,0.36481299999999833,0.131834077406
357,0.3644439999999982,0.132105966285
358,0.36479299999999815,0.132857503178
359,0.3654821111111093,0.133219897046
360,0.3653603333333317,0.133110195378
361,0.3651567777777761,0.133263471124
362,0.3650531111111094,0.13281691684
363,0.36546955555555394,0.133416659521
364,0.3652924444444427,0.134038473216
365,0.36533677777777596,0.134372431355
366,0.3657731111111092,0.134342492068
367,0.3664036666666649,0.133748244874
368,0.36621533333333156,0.13389124238
369,0.36680399999999824,0.134517031163
370,0.36619811111110934,0.134673334047
371,0.36664588888888705,0.13519009971
372,0.3663099999999981,0.135950837911
373,0.3666984444444428,0.13682712823
374,0.367004888888887,0.137686448334
375,0.36690599999999823,0.13831215868
376,0.36712844444444254,0.138792476933
377,0.36667077777777607,0.139228741114
378,0.3671327777777761,0.13978719784
379,0.36671422222222055,0.139694661549
380,0.3664929999999983,0.139920708958
381,0.3670259999999982,0.14050232845
382,0.3668792222222204,0.140558276803
383,0.3669733333333314,0.140096154627
384,0.3672312222222204,0.140373563725
385,0.36717144444444266,0.139990384205
386,0.3668697777777762,0.140052118753
387,0.36706511111110934,0.140890641168
388,0.36672544444444244,0.141119552054
389,0.3668871111111091,0.141304083435
390,0.3669057777777761,0.141991735689
391,0.36702466666666467,0.142154129929
392,0.367441888888887,0.142867733639
393,0.3669816666666648,0.142925529969
394,0.36743011111110924,0.143523630368
395,0.36777533333333157,0.143347005248
396,0.36744722222222026,0.143548557479
397,0.36812655555555374,0.143484276025
398,0.36781166666666487,0.143902692897
399,0.3681898888888872,0.144361860025
400,0.36788633333333143,0.14480595548
401,0.3682364444444427,0.145227213619
402,0.3684781111111094,0.145436903281
403,0.36899655555555394,0.145049705421
404,0.3683423333333317,0.145471960813
405,0.36854144444444287,0.145268877244
406,0.36879677777777603,0.145236847771
407,0.3684022222222203,0.145213946869
408,0.3684197777777761,0.145279137978
409,0.36860166666666494,0.1458503255
410,0.3689937777777761,0.145883956509
411,0.36882977777777604,0.146462199908
412,0.36898133333333155,0.146894197315
413,0.3688013333333316,0.146942488009
414,0.3687813333333317,0.146774851698
415,0.3689311111111094,0.147308693636
416,0.3690528888888871,0.147140685857
417,0.3688703333333315,0.147552898341
418,0.3688502222222205,0.147722065295
419,0.3687483333333317,0.147723730992
420,0.36905355555555397,0.147825760349
421,0.3691968888888873,0.148676640334
422,0.36932233333333186,0.14895300279
423,0.3695415555555539,0.148905856126
424,0.36953444444444267,0.148795139774
425,0.3691854444444425,0.149080918591
426,0.3697034444444428,0.149650344906
427,0.36945166666666507,0.149778927104
428,0.3694642222222205,0.149902883926
429,0.36926866666666514,0.150097062763
430,0.3693493333333316,0.150189585131
431,0.3693981111111095,0.151314779302
432,0.36976533333333156,0.151380421703
433,0.3694569999999981,0.151503886679
434,0.3693162222222207,0.152473756911
435,0.3691125555555538,0.152289261562
436,0.3690161111111093,0.152764010974
437,0.3696572222222206,0.152876276778
438,0.3692622222222205,0.152960537304
439,0.36980033333333184,0.153357563373
440,0.36958799999999825,0.153416283125
441,0.36977355555555386,0.153478684256
442,0.3695761111111095,0.153712431788
443,0.3691632222222205,0.15392192173
444,0.36964333333333166,0.154003230887
445,0.36978199999999845,0.154263500189
446,0.3697285555555539,0.155107062314
447,0.3690909999999983,0.155458590776
448,0.36888322222222053,0.156229324235
449,0.369233555555554,0.155968702868
450,0.3693299999999984,0.156657965474
451,0.36962866666666494,0.156327482616
452,0.36983944444444294,0.156480829753
453,0.37000777777777627,0.156829504342
454,0.36995244444444275,0.156333168809
455,0.37022999999999845,0.15665868406
456,0.3706755555555539,0.156809540673
457,0.3710801111111094,0.156253633918
458,0.3707288888888874,0.156361526347
459,0.370472666666665,0.156530729818
460,0.3711102222222206,0.156635484605
461,0.3711507777777762,0.156946009531
462,0.3708543333333316,0.157627956619
463,0.37112255555555396,0.157720703103
464,0.3706239999999984,0.157822029953
465,0.37085266666666516,0.158665971885
466,0.37117966666666513,0.158991546534
467,0.37124888888888713,0.159219233194
468,0.37163411111110956,0.159517065511
469,0.3713579999999984,0.15972537857
470,0.3709988888888874,0.159265678847
471,0.372060555555554,0.159029157886
472,0.3711474444444429,0.159474206897
473,0.37097188888888744,0.159290466817
474,0.3714818888888874,0.159452476529
475,0.3716696666666651,0.159813258054
476,0.37150533333333163,0.160389349929
477,0.3718582222222208,0.160864653555
478,0.37172977777777627,0.161249243154
479,0.3716488888888873,0.161763222491
480,0.3710963333333316,0.162947720351
481,0.3721596666666652,0.163389113335
482,0.3716862222222207,0.163980198332
483,0.3718073333333318,0.164701908831
484,0.37143411111110936,0.165670069259
485,0.3724294444444428,0.165773291424
486,0.37206966666666524,0.166675105067
487,0.3721973333333318,0.166923199532
488,0.3725839999999985,0.166617155286
489,0.37229966666666514,0.167322274736
490,0.37236677777777627,0.167718546324
491,0.37260766666666506,0.167273559336
492,0.37293388888888745,0.16773804966
493,0.3732133333333319,0.167776580069
494,0.37334755555555416,0.168568498133
495,0.37306188888888736,0.168797672959
496,0.37374411111110967,0.168476864739
497,0.3734927777777762,0.169029037941
498,0.3744273333333319,0.169228936109
499,0.37415911111110967,0.169453875087
500,0.37381144444444286,0.169748625781
501,0.3743249999999986,0.170171465579
502,0.37436455555555403,0.170591314421
503,0.37445277777777614,0.171062307838
504,0.37447511111110965,0.171267907896
505,0.37498088888888736,0.171446575271
506,0.3754238888888875,0.171531288796
507,0.3753618888888874,0.171330262806
508,0.37608366666666504,0.170740608528
509,0.37513911111110954,0.17024269132
510,0.37544011111110975,0.170550706883
511,0.37481355555555396,0.170768836192
512,0.375647333333332,0.17116569491
513,0.3751193333333318,0.171195516793
514,0.37469777777777635,0.171227825121
515,0.3743051111111097,0.17115171542
516,0.375255444444443,0.171704697783
517,0.3754048888888874,0.171973833458
518,0.37544133333333185,0.172273614294
519,0.3751688888888874,0.172286163926
520,0.37515899999999847,0.172578942795
521,0.37507433333333184,0.171914000843
522,0.37485311111110964,0.171750794308
523,0.3753824444444428,0.172117860252
524,0.3756833333333319,0.172808396965
525,0.3761884444444431,0.172746955042
526,0.37591944444444303,0.172807050812
527,0.3758824444444431,0.173227598458
528,0.3759048888888875,0.17280421768
529,0.37532755555555386,0.172906221253
530,0.37591855555555415,0.173314852463
531,0.37545244444444287,0.173890689294
532,0.375805333333332,0.173720118606
533,0.37546888888888724,0.173706946049
534,0.37638377777777626,0.173552991407
535,0.3758239999999985,0.173603506405
536,0.37564688888888753,0.173214201388
537,0.3760273333333318,0.173384663232
538,0.37579399999999863,0.173763740241
539,0.3760649999999986,0.174494262523
540,0.3762048888888875,0.174410244176
541,0.37591188888888755,0.173838480767
542,0.3761156666666653,0.174461624978
543,0.3765377777777763,0.174929869852
544,0.3763812222222206,0.175644583904
545,0.3769126666666652,0.176040674633
546,0.37656333333333186,0.175842216267
547,0.3765527777777763,0.176164088042
548,0.3763809999999988,0.176096861785
549,0.37613222222222065,0.176517964088
550,0.37590844444444316,0.17697307579
551,0.3768405555555542,0.176778421941
552,0.377002444444443,0.176823540086
553,0.37711999999999857,0.177301800228
554,0.3772226666666653,0.177050952351
555,0.3769364444444429,0.177578516343
556,0.3766727777777764,0.177492596906
557,0.37706977777777656,0.177590788078
558,0.3772231111111099,0.178329480541
559,0.3769162222222207,0.178641942091
560,0.37707888888888746,0.179059039107
561,0.3769371111111096,0.178986841197
562,0.3764379999999986,0.17950024313
563,0.37690855555555414,0.179625588261
564,0.37691111111110953,0.179767436512
565,0.37712411111110977,0.179658585986
566,0.3770251111111097,0.179212833585
567,0.37746733333333193,0.179242272769
568,0.3770292222222209,0.179358323692
569,0.3767291111111096,0.179789842805
570,0.37776477777777623,0.180117578841
571,0.3768111111111096,0.180489518717
572,0.3772022222222207,0.180451247591
573,0.3771722222222209,0.18063235206
574,0.3772747777777763,0.180499997885
575,0.37715133333333195,0.180659966513
576,0.37747866666666535,0.18016398066
577,0.37728455555555407,0.180433725654
578,0.37739299999999865,0.180677999492
579,0.37737499999999846,0.180909941552
580,0.3774018888888874,0.181140582639
581,0.3772488888888875,0.181302123041
582,0.37740988888888755,0.181418242436
583,0.3779521111111097,0.181649259232
584,0.37805277777777635,0.181284366636
585,0.37793533333333207,0.181710910188
586,0.37749377777777626,0.181791925634
587,0.37794844444444314,0.182402372189
588,0.37852511111110954,0.182251292784
589,0.37826522222222064,0.181687696301
590,0.3781357777777763,0.182456199424
591,0.3779803333333318,0.18196594362
592,0.3779867777777763,0.18233330643
593,0.3777971111111097,0.182331256526
594,0.378304444444443,0.18246523866
595,0.37807433333333174,0.182987589189
596,0.37799866666666515,0.183229123745
597,0.3773784444444429,0.183358874112
598,0.3778695555555542,0.183427585127
599,0.37814233333333186,0.183483388644
600,0.37771811111110964,0.183622778391
601,0.37838544444444294,0.183086692089
602,0.3783797777777763,0.183312254626
603,0.37796299999999844,0.183551677535
604,0.3784719999999985,0.184391009816
605,0.3784959999999985,0.184367699818
606,0.37825144444444303,0.184564952816
607,0.37858511111110965,0.184615110751
608,0.3781777777777764,0.184946707498
609,0.3779121111111098,0.184435879696
610,0.37774766666666537,0.184775034604
611,0.37796622222222076,0.184771282442
612,0.3781021111111096,0.184584257116
613,0.3783135555555541,0.184679567505
614,0.3785617777777762,0.185167948193
615,0.37898933333333185,0.184625524384
616,0.37917755555555427,0.184485852462
617,0.378700444444443,0.18511730163
618,0.3790738888888875,0.184876800563
619,0.3786808888888878,0.18502593171
620,0.37858988888888756,0.185635584425
621,0.37867299999999865,0.185820892951
622,0.37818355555555416,0.186444450434
623,0.37817288888888745,0.186650566542
624,0.37837011111110963,0.187338513788
625,0.37861955555555415,0.18771647862
626,0.37841677777777616,0.187608146514
627,0.3785675555555542,0.187797020104
628,0.3785802222222208,0.187719842001
629,0.3781705555555541,0.187630245992
630,0.3781777777777764,0.188025214046
631,0.3785688888888874,0.188340925679
632,0.3781792222222207,0.188457224655
633,0.3780482222222209,0.188377367415
634,0.37861844444444304,0.188804981791
635,0.3781579999999988,0.189278210778
636,0.3782422222222207,0.189260567751
637,0.3785709999999986,0.189219412583
638,0.37899133333333207,0.188648999154
639,0.37843522222222065,0.18909545837
640,0.3791225555555543,0.189301574941
641,0.37860811111110976,0.18967536435
642,0.37874966666666526,0.189397103299
643,0.3787985555555542,0.189560451533
644,0.3786368888888875,0.190033274127
645,0.37868733333333204,0.190237025091
646,0.37907355555555416,0.189916968075
647,0.3785982222222207,0.189707426043
648,0.37871633333333204,0.189197537759
649,0.3787559999999985,0.189283243812
650,0.3787489999999988,0.189033250539
651,0.37898522222222086,0.189153769639
652,0.37875088888888764,0.189043961088
653,0.3780892222222207,0.189088034988
654,0.37917744444444307,0.189167411228
655,0.3785224444444431,0.189744014461
656,0.3783011111111098,0.189856194824
657,0.3782633333333319,0.189945194695
658,0.37815711111110983,0.190005373795
659,0.37901388888888743,0.190280788756
660,0.3779775555555542,0.190282098473
661,0.3783871111111097,0.190593041084
662,0.3792826666666652,0.190663558681
663,0.3789444444444431,0.190521988551
664,0.3784781111111096,0.190841344712
665,0.37937344444444315,0.191198656305
666,0.37931833333333187,0.191521631523
667,0.3790629999999985,0.191424617865
668,0.3788524444444431,0.191760589012
669,0.3781288888888875,0.19182294953
670,0.3784202222222209,0.192129744677
671,0.37851055555555413,0.192168010709
672,0.3788508888888873,0.192211731068
673,0.37828177777777644,0.191965191066
674,0.3787153333333319,0.192235171684
675,0.37860622222222096,0.192117118355
676,0.3790283333333319,0.192563634713
677,0.37917944444444296,0.192362411587
678,0.3791486666666652,0.192756804219
679,0.3791067777777764,0.193292089611
680,0.3794252222222209,0.193599627393
681,0.3798861111111097,0.193967967265
682,0.3795221111111095,0.194096013622
683,0.3796688888888875,0.194064846857
684,0.3794446666666652,0.194190107429
685,0.37943177777777637,0.194024623868
686,0.37992722222222086,0.194294528288
687,0.37996099999999855,0.194705851337
688,0.3791921111111098,0.194597596614
