t,R,r
53,0.13154013644941304,-0.200414864996
54,0.1317101538684869,-0.200213744838
55,0.13211877631006044,-0.200349343732
56,0.13225685876034346,-0.199945220621
57,0.1336515640876769,-0.200223497716
58,0.1341306793438825,-0.199883088387
59,0.1343630243867044,-0.19928021744
60,0.1346302075772981,-0.199196131817
61,0.13510088546959015,-0.199360424505
62,0.1349584482508356,-0.199453886447
63,0.13509008927275462,-0.19965229538
64,0.1349953730585,-0.199780061847
65,0.13524323196400162,-0.199526185774
66,0.1354445492814642,-0.199489508928
67,0.13590878574539217,-0.199251674268
68,0.13612634272027968,-0.199065277567
69,0.13633890985629363,-0.198988986715
70,0.13661443968645756,-0.19876937751
71,0.1371574248802448,-0.198848417243
72,0.13686892146900959,-0.198892851204
73,0.13662695964581312,-0.199060608235
74,0.1369046668602129,-0.198983790201
75,0.1376413485266376,-0.19836864343
76,0.1382898461315149,-0.19812071699
77,0.13794264407025786,-0.197775525361
78,0.13796732109159632,-0.197579978276
79,0.13811248004064547,-0.197365151371
80,0.13845677892292152,-0.196598703197
81,0.13893117651328293,-0.19680336301
82,0.1396668602119328,-0.19642631449
83,0.13978961024822273,-0.196045500381
84,0.1400270358542613,-0.195733107041
85,0.13978752358833005,-0.195309327551
86,0.14041043692843755,-0.195064940764
87,0.14055795471040874,-0.195018962911
88,0.14040608215996594,-0.19488931365
89,0.1403276963274795,-0.194622709883
90,0.1404239548555677,-0.194517311021
91,0.14119220859341064,-0.194576242504
92,0.14098299825809352,-0.194448287758
93,0.14138309261141044,-0.194212147614
94,0.14151328204383895,-0.193947501954
95,0.1416074539120345,-0.193568796575
96,0.14189740891276043,-0.193427022114
97,0.1424324103643499,-0.193594779145
98,0.14298483088982533,-0.193348170661
99,0.1425685876034266,-0.193266683295
100,0.1422859812744965,-0.193372232781
101,0.14303191682392308,-0.193233583759
102,0.14263917114240182,-0.192967996702
103,0.1428292386413131,-0.192838234473
104,0.14296006314414378,-0.192982494223
105,0.14310395195238873,-0.192967846078
106,0.14318006967629637,-0.192656582415
107,0.14307673464944207,-0.192488448825
108,0.14278696109740263,-0.192395627033
109,0.1432883945420244,-0.192396530775
110,0.1438057954710417,-0.192279157337
111,0.14418066845696126,-0.192126688601
112,0.14409330091450223,-0.191749037587
113,0.1438006241834818,-0.191660094353
114,0.1442127848744384,-0.191398913036
115,0.14411298809696702,-0.191053834375
116,0.14444095659747513,-0.191155317023
117,0.14500154231383452,-0.191143078856
118,0.14514824357671746,-0.191136489074
119,0.14494710770794111,-0.191105912483
120,0.14523116562636174,-0.190685710303
121,0.1453574539120346,-0.191474413114
122,0.1456606546668611,-0.191579661352
123,0.14610538539701068,-0.19159005438
124,0.14649277834228563,-0.191050031129
125,0.14695991798519464,-0.190815886747
126,0.1469499383074476,-0.190567018909
127,0.14744257149078338,-0.190388529946
128,0.14765432210770887,-0.190232672179
129,0.14803581797067886,-0.189858598476
130,0.14857580926114186,-0.189897609988
131,0.1483757620844834,-0.19003945976
132,0.14853080998693663,-0.189724053948
133,0.14912196980693954,-0.18964561671
134,0.148846167803746,-0.189699991828
135,0.14887002830599597,-0.189481324021
136,0.1492945275076218,-0.189489156448
137,0.1502433226883446,-0.189339323625
138,0.149622042386414,-0.189276701865
139,0.15019215415880466,-0.189374343612
140,0.15017954347510604,-0.1894728891
141,0.14994511177239164,-0.189415878068
142,0.15029648715343374,-0.189553811627
143,0.15055477935839823,-0.189408459856
144,0.1507232544636386,-0.189097384473
145,0.15070211569168326,-0.189436438189
146,0.15086151836260786,-0.189328102167
147,0.15090270721440063,-0.18947123224
148,0.15112779430976997,-0.18911045107
149,0.1512818442444484,-0.188849683967
150,0.15108606111191836,-0.188731595067
151,0.15146628683408422,-0.188820350022
152,0.15145884743794538,-0.188493609784
153,0.15143389824357747,-0.188866478498
154,0.15187699593555032,-0.188712352903
155,0.15178055595877565,-0.188955120485
156,0.15207169037596252,-0.188970747683
157,0.15194776092321177,-0.188802689405
158,0.1519731637392953,-0.189374795482
159,0.15204801132239898,-0.189141140627
160,0.1521377376977799,-0.189163131673
161,0.15248140150965386,-0.188839629842
162,0.15263953403977443,-0.187911562549
163,0.15260397009725735,-0.187629030337
164,0.15303980984177765,-0.187662544087
165,0.1533501778197135,-0.187863137062
166,0.15325482653505684,-0.188009580855
167,0.15364485048628337,-0.187853572464
168,0.15376261068369956,-0.187857300398
169,0.15370545434751143,-0.187764252671
170,0.15403668892437308,-0.187300143712
171,0.15408704093482456,-0.186986771319
172,0.15406907751487972,-0.186738204728
173,0.15427665481202008,-0.18666692211
174,0.15419872260124937,-0.186380511341
175,0.15434297430686691,-0.186403707375
176,0.15424843954129872,-0.185980681002
177,0.15471857308753179,-0.185729064283
178,0.15431856945855818,-0.185937113127
179,0.15475486282479411,-0.185935531579
180,0.1544300696762964,-0.185825839944
181,0.15492515241689744,-0.185480648316
182,0.15499927420525567,-0.185502639361
183,0.1545908332123685,-0.185649535024
184,0.1543294563797367,-0.185881721299
185,0.15532833139788166,-0.185675178691
186,0.15533958121643293,-0.185337932458
187,0.15550252213674057,-0.185019589485
188,0.1557217121498049,-0.184935918077
189,0.15553690666279668,-0.184577961099
190,0.15538104224125515,-0.184502912891
191,0.15560640150965405,-0.184401467899
192,0.15576172158513668,-0.184611512505
193,0.15559515169110277,-0.184859288322
194,0.1561440339671951,-0.184916299354
195,0.1564523152852383,-0.184746584216
196,0.15640423138336573,-0.18501495781
197,0.15611273406880632,-0.185427591154
198,0.15602572942372,-0.185412528794
199,0.15656907751487972,-0.184854656647
200,0.15691618885179356,-0.184659410809
201,0.15708593409783808,-0.184592609244
202,0.1567490746117007,-0.184460399381
203,0.15679969879518169,-0.184351498521
204,0.15719752503991957,-0.184620248674
205,0.1580355457976494,-0.184579580302
206,0.15773406880534274,-0.184930269692
207,0.15782697053273426,-0.184718831818
208,0.15781481347075138,-0.184956779445
209,0.15788267527943187,-0.184591366599
210,0.15798791551749264,-0.184266546812
211,0.15776409856292734,-0.184263684963
212,0.15729559805487103,-0.184437165691
213,0.1579696799245182,-0.183922861419
214,0.1577335244592838,-0.184169695839
215,0.15803364058644312,-0.184045318404
216,0.15774513717520774,-0.184076158585
217,0.1583012773987525,-0.183733866461
218,0.15880053345913864,-0.183785605666
219,0.15898053055595976,-0.18371835223
220,0.15970251487879322,-0.183841562333
221,0.15943251923356166,-0.183440338726
222,0.15937835680069773,-0.183203859679
223,0.15930060603861323,-0.183032525337
224,0.15954991653360523,-0.182955029496
225,0.15960308099869444,-0.183285497668
226,0.15978080998693658,-0.18352992211
227,0.15981945855712104,-0.183041299162
228,0.15984549644360665,-0.182844471776
229,0.1600995246044428,-0.182603172774
230,0.16026899767745778,-0.182410675817
231,0.16109640368703818,-0.182393165823
232,0.16135660110320896,-0.182150850112
233,0.16125852808825766,-0.182170393523
234,0.1610763536072008,-0.18235197027
235,0.16122650239512354,-0.182037355231
236,0.16095396646828375,-0.18190936283
237,0.16089345333139887,-0.181749739473
238,0.16124174408477385,-0.181719840689
239,0.16150339309043504,-0.181323512349
240,0.162460444186385,-0.181124463265
241,0.16188661271592486,-0.18147198956
242,0.16209155900711383,-0.181497256668
243,0.16169391421106213,-0.181422208461
244,0.16175469952097646,-0.18155114226
245,0.16194322470605418,-0.181686967089
246,0.1616856582958349,-0.181483775856
247,0.16137919146465485,-0.181268158177
248,0.16186157279721397,-0.181294178403
249,0.16188634054289544,-0.181425597492
250,0.1613399078240683,-0.181207908738
251,0.16141974524604538,-0.181072987651
252,0.1617893562200619,-0.180640886207
253,0.16133591595296953,-0.180541436977
254,0.16190611844970346,-0.181032582871
255,0.1619524785890561,-0.18076371975
256,0.16236209899840431,-0.180881093188
257,0.1623739838873577,-0.181044143232
258,0.16243994048483185,-0.180991123726
259,0.1625719444041235,-0.180888737336
260,0.1618849796777482,-0.180786840473
261,0.16200800188706735,-0.18067033312
262,0.16208693206561287,-0.180934941124
263,0.16200673174626318,-0.180241470084
264,0.16221204093482472,-0.180396461765
265,0.16257112788503508,-0.180634936575
266,0.1626945129917269,-0.18067281841
267,0.16291905574103743,-0.180284812024
268,0.16287414719117538,-0.180127937547
269,0.1630044273479469,-0.179786549165
270,0.16314505007983837,-0.179875191151
271,0.1632733343010607,-0.179610206588
272,0.16367288430831858,-0.179609830029
273,0.1633347546813771,-0.179411534064
274,0.16346603280592348,-0.179385551493
275,0.16457776890695414,-0.17895977624
276,0.16417277543910674,-0.178545448381
277,0.1640423138336488,-0.178600614273
278,0.16377676368123198,-0.178895911835
279,0.1638852699956462,-0.178785278803
280,0.1639112171577888,-0.179082007289
281,0.16354478153578272,-0.179234137122
282,0.16363913485266465,-0.179217003688
283,0.16389806212803112,-0.179051355387
284,0.16416397517782064,-0.179403776949
285,0.1640656299898398,-0.179899855765
286,0.1640321527072154,-0.180287899807
287,0.1641738641312246,-0.180437054824
288,0.1641782188996962,-0.180610121337
289,0.1643907860357101,-0.180485969837
290,0.1641552656408778,-0.180582670187
291,0.16451525983451978,-0.180389533079
292,0.16440666279576235,-0.180274531963
293,0.16477618304543568,-0.180145560508
294,0.16519142836405973,-0.180247419716
295,0.1647381695456536,-0.180204153087
296,0.16456216431993126,-0.179815920766
297,0.16536861300624292,-0.179743885031
298,0.16504091667876436,-0.179583621523
299,0.16510524023806167,-0.179540430207
300,0.16534593192045383,-0.179549806526
301,0.16564368921469114,-0.179298491054
302,0.1653899332268845,-0.179464064043
303,0.16564205617651426,-0.179491665817
304,0.16558843808970913,-0.179535610252
305,0.1660266366671515,-0.179434428851
306,0.1652142001741918,-0.179491628161
307,0.1654883691392084,-0.179579592342
308,0.1659329184206716,-0.179808389586
309,0.16534221222238454,-0.179986426678
310,0.164821182319641,-0.180408436341
311,0.1653102772535937,-0.180658471512
312,0.16493213819132052,-0.180465974555
313,0.16556022281898786,-0.18013076174
314,0.16496334736536616,-0.18007382602
315,0.16575972564958735,-0.179734998238
316,0.16570810349833165,-0.179910474729
317,0.16562463710262837,-0.180116113595
318,0.16589263681231048,-0.180247720963
319,0.1655918856147492,-0.180135769974
320,0.16596167803745202,-0.180410394448
321,0.16581107562781355,-0.180459460084
322,0.16544881332559258,-0.180758447925
323,0.16606573885905168,-0.180361404123
324,0.16569476701988783,-0.18067933288
325,0.1656399695166218,-0.180482279559
326,0.16579465452170228,-0.180333049231
327,0.1656982145449277,-0.179913826104
328,0.16600359268398995,-0.179890479447
329,0.16629191464653897,-0.179689321633
330,0.16637674190738974,-0.179563776864
331,0.1663693932355939,-0.179430776228
332,0.16690303382203614,-0.179211995454
333,0.16645739584845504,-0.17944196003
334,0.166827278995501,-0.179648013111
335,0.16621107925678724,-0.179778490802
336,0.16666388445347755,-0.179849886387
337,0.16683716794890496,-0.179821983366
338,0.16694730730149615,-0.180032103284
339,0.1668455145884753,-0.180130535804
340,0.16754418275511784,-0.179393647512
341,0.16680269269850595,-0.179054330203
342,0.16679489040499454,-0.179725471296
343,0.1669216323123831,-0.179848003592
344,0.16694231746262256,-0.179554325234
345,0.16664646537959166,-0.17918401712
346,0.1677012265931203,-0.179206384725
347,0.1668614820728707,-0.17925224961
348,0.16739167513427308,-0.17911175545
349,0.16716187037305946,-0.17912873826
350,0.16714408840180095,-0.179302068365
351,0.16696762955436295,-0.178688955013
352,0.16691528160836216,-0.178624601081
353,0.16713302003193595,-0.178727815901
354,0.1673081180142267,-0.178655140015
355,0.16734658513572465,-0.179150879929
356,0.16772336333285037,-0.178283250354
357,0.1681116635215571,-0.178277790249
358,0.16804216867469976,-0.178092975095
359,0.16760052257221755,-0.178009341343
360,0.16778895703295205,-0.178027830389
361,0.16797929670489284,-0.17815766793
362,0.16707695238786582,-0.177886771391
363,0.16784765568297383,-0.177782389238
364,0.16745672448831564,-0.177705269956
365,0.1678231601103218,-0.177757423377
366,0.16815176368123194,-0.177782539862
367,0.16877676368123198,-0.177451092636
368,0.1686746987951818,-0.177365538433
369,0.16823504862824903,-0.177341212722
370,0.16868876106837094,-0.177219621823
371,0.16859268398896893,-0.177027200178
372,0.16919754318478838,-0.177219772447
373,0.16875045362171676,-0.177216458728
374,0.16835643779939138,-0.177455799624
375,0.1683150674989124,-0.177428084882
376,0.16904113441718788,-0.176981900131
377,0.1693740020322263,-0.17698246497
378,0.16907025693134084,-0.176984912603
379,0.16922113151400892,-0.176841707218
380,0.1692301132239814,-0.177049793718
381,0.1689082232544647,-0.177176995346
382,0.16937454637828525,-0.177163552189
383,0.16891176150384782,-0.176631737924
384,0.1693746371026284,-0.176343030145
385,0.1692873602845127,-0.176263161982
386,0.16942090651763786,-0.176348678529
387,0.16887783059950748,-0.1767228652
388,0.16848853244302617,-0.176684192592
389,0.1684025257657144,-0.176951850724
390,0.168335843373495,-0.176750241039
391,0.16891965452170232,-0.176942662684
392,0.16872078676150487,-0.176675079864
393,0.16895911961097507,-0.176246179172
394,0.16920471040789764,-0.176060196685
395,0.1687924589925979,-0.175930283833
396,0.1689315394106556,-0.175646621944
397,0.16898533894614703,-0.1757599662
398,0.16893181158368514,-0.175996821807
399,0.1691913739294539,-0.176083242095
400,0.16889661053854077,-0.176336666298
401,0.16909057918420772,-0.176277960751
402,0.168776219335173,-0.176064037587
403,0.16898334301059753,-0.176314712908
404,0.16922666569894135,-0.176466842741
405,0.16923546596022743,-0.176174858898
406,0.16903668892437324,-0.176396124962
407,0.16955617651328306,-0.176443609051
408,0.1695602591087251,-0.176046301658
409,0.16936248004064552,-0.176095404951
410,0.16989684642183284,-0.176026946526
411,0.1691314051386279,-0.175920305019
412,0.16972410727246437,-0.17539523116
413,0.16950600595151802,-0.175095000675
414,0.16952360647409015,-0.175043562717
415,0.17005007983742296,-0.175312727085
416,0.1696226774568163,-0.175204127471
417,0.17056983959936237,-0.175241783371
418,0.17054071708520943,-0.174925737408
419,0.1707089200174201,-0.175099218136
420,0.1706507657134572,-0.175242649456
421,0.17042377340688156,-0.175117405935
422,0.1702034039773562,-0.175713649444
423,0.17008491798519473,-0.175986955961
424,0.1703335026854415,-0.175764296629
425,0.170124655247497,-0.175440380583
426,0.17012302220932024,-0.175404155608
427,0.17038811874002135,-0.175230561913
428,0.1703522826244747,-0.174942117724
429,0.17032170852083137,-0.174854906661
430,0.17010025039918822,-0.174599863256
431,0.17071899041951027,-0.174615151551
432,0.1697010632893027,-0.17468191546
433,0.17009126868921565,-0.174862437841
434,0.17002812454637936,-0.174984631234
435,0.16988269342430068,-0.17498466889
436,0.1699435694585581,-0.174533814808
437,0.17008328494701802,-0.174782607335
438,0.16953585426041615,-0.174896252839
439,0.16990319712585383,-0.174918206228
440,0.16989367106982248,-0.174577119093
441,0.170082105530557,-0.174279675144
442,0.1703738750181459,-0.173955156604
443,0.16993186601829105,-0.174106608631
444,0.17060014152997643,-0.174169832886
445,0.17014470532733444,-0.174443930177
446,0.17006768035999534,-0.174246952168
447,0.17015613659457207,-0.174301251975
448,0.16972855276527904,-0.174353970234
449,0.17002912251415403,-0.174501807294
450,0.17000689505008082,-0.174618578238
451,0.16999727826970634,-0.174460762364
452,0.17020204311220893,-0.174228500777
453,0.17022127667295792,-0.174185083525
454,0.16967629554362124,-0.174522518039
455,0.17040698940339777,-0.174398667786
456,0.16993749092756677,-0.174401680258
457,0.17017074321382014,-0.174481360141
458,0.1699441138046171,-0.174703153387
459,0.17070474669763488,-0.17469927483
460,0.17091177964871637,-0.173981666358
461,0.1711776926985058,-0.173700715693
462,0.17118368050515415,-0.173701280532
463,0.17161489330817334,-0.173513528218
464,0.17067489838873667,-0.173603488161
465,0.17100749383074568,-0.173642876232
466,0.17069050297575947,-0.173916935867
467,0.17102944912178947,-0.173702862079
468,0.17121071635941454,-0.17372278205
469,0.17151745536362414,-0.173480767586
470,0.1713974270576291,-0.173627587937
471,0.17095215198142064,-0.173537138467
472,0.17092348308898336,-0.173507239683
473,0.17086678037451103,-0.173079845226
474,0.1708320329510824,-0.173061469147
475,0.17089045942807474,-0.173331348977
476,0.1707758745826691,-0.173384519107
477,0.17109404485411622,-0.173349762712
478,0.17109658513572462,-0.17363150415
479,0.17119792422702956,-0.173695217932
480,0.17164673755262116,-0.173855067224
481,0.17116272318188513,-0.173928345604
482,0.17122260124836794,-0.173776404051
483,0.17102908622441668,-0.173757689069
484,0.17118250108869318,-0.174045681386
485,0.17134145013790203,-0.174178606711
486,0.17137882856728218,-0.174325427062
487,0.17155447089563175,-0.174198639649
488,0.17167640441283305,-0.174245182341
489,0.17196127885034215,-0.174069630538
490,0.17179053563652302,-0.173608157493
491,0.17165962040934937,-0.17385005899
492,0.17165671723036835,-0.173626420604
493,0.17189768108579004,-0.173674356564
494,0.1715572833502696,-0.173890313146
495,0.17183979895485657,-0.173337035018
496,0.17185395195238892,-0.173813457456
497,0.1715554688634064,-0.173983285561
498,0.1715871316591677,-0.174160870782
499,0.17169037596167908,-0.174173598476
500,0.17177592901727493,-0.17424747935
501,0.17115492088837378,-0.174385525877
502,0.17124011104659703,-0.174429658591
503,0.17119819640005907,-0.174304791629
504,0.17100141529975427,-0.173958395012
505,0.17147508709537035,-0.173913207933
506,0.17140386848599312,-0.173920287242
507,0.17116852953984701,-0.174180150603
508,0.17141593482363288,-0.174210802505
509,0.1710392473508502,-0.17471102347
510,0.1710737226012494,-0.174536488377
511,0.1710742669473082,-0.174871701193
512,0.1714495935549437,-0.174838451034
513,0.17131495862970048,-0.1744635489
514,0.17149649804035513,-0.17462727675
515,0.171116544491219,-0.174522631006
516,0.1710415154594292,-0.17451607888
517,0.17140795108143525,-0.174685153868
518,0.17155664827986744,-0.174767281384
519,0.171635034112354,-0.174716144673
520,0.17151409856292738,-0.17482572334
521,0.1715256205545082,-0.175105167768
522,0.17122459718391742,-0.175336036086
523,0.17119257149078346,-0.174698747647
524,0.1708238677601984,-0.174438545383
525,0.17146846421832007,-0.174340150519
526,0.1710350740310651,-0.17443316059
527,0.17110538539701067,-0.174654765557
528,0.17073994774277934,-0.174354610384
529,0.17120536362316843,-0.174029338726
530,0.17094952097546925,-0.174156013171
531,0.17099805849905747,-0.174003393811
532,0.1712998076643935,-0.174456055376
533,0.17140268906953218,-0.174398592474
534,0.17113287487298698,-0.174150402442
535,0.17136531064015198,-0.174196493263
536,0.17150747568587713,-0.173940282524
537,0.17117651328204472,-0.173569899099
538,0.17112570764987767,-0.173823473925
539,0.17149223399622687,-0.173898258541
540,0.17159157715198242,-0.174308745499
541,0.17122450645957435,-0.17417732641
542,0.17147272826244847,-0.174215208245
543,0.17155809986935794,-0.17407870561
544,0.17152979387429343,-0.173861882942
545,0.17162133473653735,-0.173822457215
546,0.1716609812744966,-0.174146674508
547,0.17187055450718647,-0.1738475737
548,0.1718703730585001,-0.173747936191
549,0.1720419327914076,-0.173624688433
550,0.17145485556684684,-0.173657411409
551,0.17188207649876722,-0.173369268468
552,0.17208892800116232,-0.173149659263
553,0.17198132893017953,-0.173285898307
554,0.1721404594280747,-0.173161370248
555,0.17259362752213786,-0.172994705238
556,0.1720566301349989,-0.17331911081
557,0.17216522717375626,-0.173255547652
558,0.17239122151255737,-0.173281982093
559,0.1722406191029188,-0.173070468907
560,0.17232571853679882,-0.17309110434
561,0.1719300696762966,-0.173391071233
562,0.172385324430252,-0.173386590181
563,0.17262501814486972,-0.17337962384
564,0.1722680178545517,-0.172752464838
565,0.17331724488314798,-0.172753632171
566,0.17327914065902256,-0.172940894958
567,0.1731932247060542,-0.172863963956
568,0.1732143634780094,-0.1728249901
569,0.1731000508056333,-0.172826797583
570,0.17375662287705135,-0.172267833414
571,0.17352382421251375,-0.172277360357
572,0.17365564668311897,-0.172428435825
573,0.17348771592393775,-0.172411227079
574,0.17413911670779594,-0.172647291911
575,0.17398688125998069,-0.172575180864
576,0.17309587748584793,-0.172811772879
577,0.17339572143997778,-0.172757811976
578,0.17304216867469974,-0.172819868898
579,0.17338710262737805,-0.172698880493
580,0.1737561692553356,-0.172554357152
581,0.17376170344026812,-0.172592351954
582,0.17332296051676674,-0.172729871298
583,0.17314042313833755,-0.172829056937
584,0.17339998548410612,-0.172689127615
585,0.172918783568008,-0.173511833702
586,0.17233996225867426,-0.173875326098
587,0.17234250254028263,-0.173911664041
588,0.17290680795471142,-0.174270148202
589,0.17276672956887898,-0.173788115035
590,0.17241825736681765,-0.173268275346
591,0.17224016548120305,-0.17340266925
592,0.1727142908985348,-0.173439684999
593,0.17195647046015497,-0.173632257268
594,0.1720014697343602,-0.174041125022
595,0.1717791950936286,-0.173739802517
596,0.1719830526926996,-0.173342306844
597,0.1717861808680516,-0.173330445236
598,0.17195411162723293,-0.173121078436
599,0.17216069095659858,-0.173332440998
600,0.1724512810277265,-0.173352699872
601,0.1721730294672677,-0.173383464742
602,0.17213891711424117,-0.173028369612
603,0.17193505951517013,-0.172416423593
604,0.17227464073160226,-0.172228520656
605,0.17217085208303196,-0.17262756022
606,0.1720191609812755,-0.172480287998
607,0.17147808099869463,-0.17241461611
608,0.17181711786906767,-0.172424783202
609,0.1718034184932511,-0.172368864192
610,0.17208230512411185,-0.172284929193
611,0.17223871389171258,-0.172103427758
612,0.17245182537378534,-0.172009852848
613,0.17233669618232067,-0.172016216695
614,0.1725330236609099,-0.172127339254
615,0.17261295180722994,-0.172379859715
616,0.17268916025548078,-0.172655124338
617,0.17292468065031313,-0.172273594767
618,0.17252866889243829,-0.172379332532
619,0.1727444113804628,-0.172534625461
620,0.17244284366381288,-0.172753406235
621,0.172553618086806,-0.17211333126
622,0.17264216504572608,-0.17241167895
623,0.17257303309624134,-0.172759205244
624,0.17266375743939727,-0.172464547832
625,0.17256214617506277,-0.172304246669
626,0.17239956815212762,-0.17238825698
627,0.17236309696617902,-0.172492978036
628,0.17312917331978622,-0.172405578694
629,0.17359350050805744,-0.172437510896
630,0.17296940775148903,-0.172168572464
631,0.1729115256205556,-0.172531161118
632,0.1730312817535211,-0.172579247701
633,0.17359894396864667,-0.172461911919
634,0.17317154158804,-0.172053194789
635,0.1733374764116719,-0.171520514438
636,0.17362942734794712,-0.171672531303
637,0.17390550152417,-0.17134454842
638,0.17358705907969343,-0.171698476217
639,0.17375870953694408,-0.17146787149
640,0.17372251052402488,-0.171276956081
641,0.1737565321527083,-0.171452131324
642,0.17340452170126402,-0.171641352218
643,0.17344135578458525,-0.172151551997
644,0.17284039773552143,-0.171908257232
645,0.1732317825518954,-0.17231810404
646,0.1729949012919158,-0.172833387365
647,0.1727122949629855,-0.172764062855
648,0.17302774350413805,-0.17246823811
649,0.17283958121643306,-0.172283799516
650,0.1729049027435052,-0.172481982513
651,0.1727651872550453,-0.172479723159
652,0.17328785019596565,-0.17219376426
653,0.17341014661053955,-0.172194893937
654,0.17316292277544013,-0.172406143532
655,0.17297893380752022,-0.172467447336
656,0.1729121606909576,-0.172304472604
657,0.17278414864276478,-0.172372931029
658,0.17313742923501346,-0.172265875308
659,0.17246244012193446,-0.172168647776
660,0.1728807700682257,-0.17218514106
661,0.17319113804616154,-0.171859304563
662,0.17302901364494222,-0.171670046014
663,0.17245699666134515,-0.17233463498
664,0.17237634272027974,-0.171792917213
665,0.17275901799971063,-0.17212673676
666,0.1729095296850061,-0.171898165451
667,0.1734403578168105,-0.171521003964
668,0.1739021447234733,-0.171506770034
669,0.17304171505298402,-0.171519836631
670,0.17327278995500178,-0.171491632363
671,0.1731351611264345,-0.171561822959
672,0.17346349252431512,-0.17176328202
673,0.1729030882566421,-0.171790469579
674,0.17282533749455756,-0.171989857566
675,0.1727688162287715,-0.172115327022
676,0.17280392654957272,-0.172344952696
677,0.17311520177094014,-0.172166463734
678,0.17288176803600044,-0.172004731646
679,0.17284475250399287,-0.172186308392
680,0.17295325881840715,-0.17242425602
681,0.17348390550152512,-0.172361784883
682,0.173396447234723,-0.17234261803
683,0.1730717448105685,-0.172214023134
684,0.17231328930178652,-0.172218315907
685,0.17251097764552278,-0.172787635448
686,0.1735607490201781,-0.172712700208
687,0.1727533023660919,-0.172870290147
688,0.17303082813180543,-0.173183323637
689,0.1731550297575857,-0.173183135358
690,0.17293638409058026,-0.172714921906
691,0.17294336986500322,-0.173175905425
692,0.17315131005951626,-0.173075740733
693,0.17311701625780335,-0.173096790381
694,0.17351239294527604,-0.172861478666
695,0.17317181376106944,-0.172610728033
696,0.1730461605457987,-0.172554206528
697,0.17374473798809806,-0.171930737804
698,0.17350014515895024,-0.171866534496
699,0.1735692771084349,-0.172157388662
700,0.17352092103353278,-0.172283686548
701,0.17310785309914462,-0.172473020409
702,0.1732110974016559,-0.172806388086
703,0.17324384888953512,-0.172512370824
704,0.17307573668166742,-0.172582523764
705,0.172898370590798,-0.172847131769
706,0.17320783132530226,-0.173040758403
707,0.17343700101611376,-0.172633321573
708,0.17316364857018543,-0.172648308621
709,0.17329256786180972,-0.172780895042
710,0.17366317680360105,-0.172389800872
711,0.1738113296559744,-0.172691537593
712,0.17367315648134818,-0.172896009126
713,0.17330037015532113,-0.172970454839
714,0.17396955291043803,-0.172854700604
715,0.17394478516475662,-0.172436268252
716,0.17430214835244706,-0.172474338366
717,0.1738166823922205,-0.172670600913
718,0.17407061982871358,-0.172401700136
719,0.1739730004354779,-0.172175501149
720,0.17435322615764368,-0.172480400966
721,0.173433099869358,-0.172782438934
722,0.1730461605457988,-0.172896875212
723,0.1736392255770079,-0.173074686368
724,0.17293438815503093,-0.173048703797
725,0.172968319059371,-0.173555326266
726,0.17288394542023633,-0.173822118312
727,0.17287977210045113,-0.173791617034
728,0.1724660690956608,-0.173846971206
729,0.17244883147046125,-0.173875552033
730,0.17257239802583935,-0.174222739425
731,0.17230267455363737,-0.174225337682
732,0.17222918783568114,-0.173870581455
733,0.17254953549136406,-0.173303257676
734,0.17305967847292897,-0.173192586988
735,0.17230802728988354,-0.173596634788
736,0.17258446436347907,-0.173225159341
